time,kv,kR,kOmega
1.455000000000000071e+01,6.078293323516845703e-01,1.772526800632476807e-01,5.171430855989456177e-02
1.456000000000000050e+01,6.067609190940856934e-01,1.771931052207946777e-01,5.163739994168281555e-02
1.457000000000000028e+01,6.057687401771545410e-01,1.770432144403457642e-01,5.159665271639823914e-02
1.458000000000000007e+01,6.042814850807189941e-01,1.768879592418670654e-01,5.149943754076957703e-02
1.458999999999999986e+01,6.031007766723632812e-01,1.767579019069671631e-01,5.141496658325195312e-02
1.459999999999999964e+01,6.014131903648376465e-01,1.766170859336853027e-01,5.128221586346626282e-02
1.460999999999999943e+01,6.002044677734375000e-01,1.765255033969879150e-01,5.116049200296401978e-02
1.462000000000000099e+01,5.983539819717407227e-01,1.764575988054275513e-01,5.098874494433403015e-02
1.463000000000000078e+01,5.971490740776062012e-01,1.764378398656845093e-01,5.084812268614768982e-02
1.464000000000000057e+01,5.956189632415771484e-01,1.764911413192749023e-01,5.068975687026977539e-02
1.465000000000000036e+01,5.944728255271911621e-01,1.765146106481552124e-01,5.053656175732612610e-02
1.466000000000000014e+01,5.926951169967651367e-01,1.764994561672210693e-01,5.036356672644615173e-02
1.466999999999999993e+01,5.914778709411621094e-01,1.764288693666458130e-01,5.023100599646568298e-02
1.467999999999999972e+01,5.894560217857360840e-01,1.762610673904418945e-01,5.008430406451225281e-02
1.468999999999999950e+01,5.881412029266357422e-01,1.761427819728851318e-01,4.994002729654312134e-02
1.470000000000000107e+01,5.858133435249328613e-01,1.758983582258224487e-01,4.977815970778465271e-02
1.471000000000000085e+01,5.844818949699401855e-01,1.757308095693588257e-01,4.962821304798126221e-02
1.472000000000000064e+01,5.821104049682617188e-01,1.753921210765838623e-01,4.944102093577384949e-02
1.473000000000000043e+01,5.805603861808776855e-01,1.751323342323303223e-01,4.929117485880851746e-02
1.474000000000000021e+01,5.780130624771118164e-01,1.747893542051315308e-01,4.906318709254264832e-02
1.475000000000000000e+01,5.766292810440063477e-01,1.745913177728652954e-01,4.888376221060752869e-02
1.475999999999999979e+01,5.739855170249938965e-01,1.742502748966217041e-01,4.865878447890281677e-02
1.476999999999999957e+01,5.729153752326965332e-01,1.741285473108291626e-01,4.848004132509231567e-02
1.478000000000000114e+01,5.707879066467285156e-01,1.739745140075683594e-01,4.819064214825630188e-02
1.479000000000000092e+01,5.698623061180114746e-01,1.739064455032348633e-01,4.798314720392227173e-02
1.480000000000000071e+01,5.691097378730773926e-01,1.740015894174575806e-01,4.766172543168067932e-02
1.481000000000000050e+01,5.697449445724487305e-01,1.741837114095687866e-01,4.746415838599205017e-02
1.482000000000000028e+01,5.715741515159606934e-01,1.744257211685180664e-01,4.722250998020172119e-02
1.483000000000000007e+01,5.741682648658752441e-01,1.748713999986648560e-01,4.697993397712707520e-02
1.483999999999999986e+01,5.779623389244079590e-01,1.756890416145324707e-01,4.672750458121299744e-02
1.484999999999999964e+01,5.817359685897827148e-01,1.764606535434722900e-01,4.647051170468330383e-02
1.485999999999999943e+01,5.872173905372619629e-01,1.777430772781372070e-01,4.622692987322807312e-02
1.487000000000000099e+01,5.916684865951538086e-01,1.785967200994491577e-01,4.610549286007881165e-02
1.488000000000000078e+01,5.978020429611206055e-01,1.799786090850830078e-01,4.601193591952323914e-02
1.489000000000000057e+01,6.022260785102844238e-01,1.810241490602493286e-01,4.588001593947410583e-02
1.490000000000000036e+01,6.079908013343811035e-01,1.824166625738143921e-01,4.579122737050056458e-02
1.491000000000000014e+01,6.112872362136840820e-01,1.832450032234191895e-01,4.574618861079216003e-02
1.491999999999999993e+01,6.157076954841613770e-01,1.844676434993743896e-01,4.571980983018875122e-02
1.492999999999999972e+01,6.183627843856811523e-01,1.852003186941146851e-01,4.568744823336601257e-02
1.493999999999999950e+01,6.225600242614746094e-01,1.863632351160049438e-01,4.570868611335754395e-02
1.495000000000000107e+01,6.248784661293029785e-01,1.869978606700897217e-01,4.574375972151756287e-02
1.496000000000000085e+01,6.282215118408203125e-01,1.879460215568542480e-01,4.585385695099830627e-02
1.497000000000000064e+01,6.297224760055541992e-01,1.883927136659622192e-01,4.595454409718513489e-02
1.498000000000000043e+01,6.322440505027770996e-01,1.891447156667709351e-01,4.615332186222076416e-02
1.499000000000000021e+01,6.331384778022766113e-01,1.894432008266448975e-01,4.631197825074195862e-02
1.500000000000000000e+01,6.348239183425903320e-01,1.900045126676559448e-01,4.656318575143814087e-02
1.500999999999999979e+01,6.351416707038879395e-01,1.901762336492538452e-01,4.678101465106010437e-02
1.501999999999999957e+01,6.363613009452819824e-01,1.906259506940841675e-01,4.709333181381225586e-02
1.503000000000000114e+01,6.363071799278259277e-01,1.907098591327667236e-01,4.734376072883605957e-02
1.504000000000000092e+01,6.370912790298461914e-01,1.910630911588668823e-01,4.772783815860748291e-02
1.505000000000000071e+01,6.366750001907348633e-01,1.910276114940643311e-01,4.808970913290977478e-02
1.506000000000000050e+01,6.370871067047119141e-01,1.912431418895721436e-01,4.865320026874542236e-02
1.507000000000000028e+01,6.363640427589416504e-01,1.911146789789199829e-01,4.907770082354545593e-02
1.508000000000000007e+01,6.369039416313171387e-01,1.912978887557983398e-01,4.956335201859474182e-02
1.508999999999999986e+01,6.360330581665039062e-01,1.911256909370422363e-01,4.996035620570182800e-02
1.509999999999999964e+01,6.364776492118835449e-01,1.912494003772735596e-01,5.047385022044181824e-02
1.510999999999999943e+01,6.354264020919799805e-01,1.909917443990707397e-01,5.093994736671447754e-02
1.512000000000000099e+01,6.356664299964904785e-01,1.910415142774581909e-01,5.147187784314155579e-02
1.513000000000000078e+01,6.343233585357666016e-01,1.906919479370117188e-01,5.193607881665229797e-02
1.514000000000000057e+01,6.341714859008789062e-01,1.906432360410690308e-01,5.258319526910781860e-02
1.515000000000000036e+01,6.325097084045410156e-01,1.901966482400894165e-01,5.311358720064163208e-02
1.516000000000000014e+01,6.323547363281250000e-01,1.901474446058273315e-01,5.374590307474136353e-02
1.516999999999999993e+01,6.303994655609130859e-01,1.896189004182815552e-01,5.422995239496231079e-02
1.517999999999999972e+01,6.301048398017883301e-01,1.895062625408172607e-01,5.480742454528808594e-02
1.518999999999999950e+01,6.279217600822448730e-01,1.888850182294845581e-01,5.522251874208450317e-02
1.520000000000000107e+01,6.275952458381652832e-01,1.887273043394088745e-01,5.572883039712905884e-02
1.521000000000000085e+01,6.253491640090942383e-01,1.880546510219573975e-01,5.607230588793754578e-02
1.522000000000000064e+01,6.250951290130615234e-01,1.878946870565414429e-01,5.649911239743232727e-02
1.523000000000000043e+01,6.227141022682189941e-01,1.871525347232818604e-01,5.676789209246635437e-02
1.524000000000000021e+01,6.223978996276855469e-01,1.869304776191711426e-01,5.714100226759910583e-02
1.525000000000000000e+01,6.198212504386901855e-01,1.860893815755844116e-01,5.738230422139167786e-02
1.525999999999999979e+01,6.195089221000671387e-01,1.858228445053100586e-01,5.776773765683174133e-02
1.526999999999999957e+01,6.170520782470703125e-01,1.849168837070465088e-01,5.799112841486930847e-02
1.528000000000000114e+01,6.172341704368591309e-01,1.846688091754913330e-01,5.829992517828941345e-02
1.529000000000000092e+01,6.154761314392089844e-01,1.838439702987670898e-01,5.849769338965415955e-02
1.530000000000000071e+01,6.163044571876525879e-01,1.837568581104278564e-01,5.875919014215469360e-02
1.531000000000000050e+01,6.148148179054260254e-01,1.829466670751571655e-01,5.888068303465843201e-02
1.532000000000000028e+01,6.154727935791015625e-01,1.828441321849822998e-01,5.909487232565879822e-02
1.533000000000000007e+01,6.140352487564086914e-01,1.819996237754821777e-01,5.916767194867134094e-02
1.533999999999999986e+01,6.148021817207336426e-01,1.818583905696868896e-01,5.936258658766746521e-02
1.534999999999999964e+01,6.135789155960083008e-01,1.810155361890792847e-01,5.938767269253730774e-02
1.535999999999999943e+01,6.145775318145751953e-01,1.809867471456527710e-01,5.951507762074470520e-02
1.537000000000000099e+01,6.136120557785034180e-01,1.802098751068115234e-01,5.947667360305786133e-02
1.538000000000000078e+01,6.147728562355041504e-01,1.802202016115188599e-01,5.958325415849685669e-02
1.539000000000000057e+01,6.143195629119873047e-01,1.796220541000366211e-01,5.954626947641372681e-02
1.540000000000000036e+01,6.159458160400390625e-01,1.797745227813720703e-01,5.964728072285652161e-02
1.541000000000000014e+01,6.159003376960754395e-01,1.793535947799682617e-01,5.959388241171836853e-02
1.541999999999999993e+01,6.173991560935974121e-01,1.794790923595428467e-01,5.966367200016975403e-02
1.542999999999999972e+01,6.169656515121459961e-01,1.787920743227005005e-01,5.962678790092468262e-02
1.543999999999999950e+01,6.183403730392456055e-01,1.788294613361358643e-01,5.968815088272094727e-02
1.545000000000000107e+01,6.180202960968017578e-01,1.782623678445816040e-01,5.960671231150627136e-02
1.546000000000000085e+01,6.193344593048095703e-01,1.784350574016571045e-01,5.963866785168647766e-02
1.547000000000000064e+01,6.195842623710632324e-01,1.781556010246276855e-01,5.951143056154251099e-02
1.548000000000000043e+01,6.207960844039916992e-01,1.783245652914047241e-01,5.953161790966987610e-02
1.549000000000000021e+01,6.210433244705200195e-01,1.780778169631958008e-01,5.938416346907615662e-02
1.550000000000000000e+01,6.220524311065673828e-01,1.781962960958480835e-01,5.937806516885757446e-02
1.550999999999999979e+01,6.220755577087402344e-01,1.778925061225891113e-01,5.922640115022659302e-02
1.551999999999999957e+01,6.226223707199096680e-01,1.778959780931472778e-01,5.918276309967041016e-02
1.553000000000000114e+01,6.221745610237121582e-01,1.775438785552978516e-01,5.898328498005867004e-02
1.554000000000000092e+01,6.222854852676391602e-01,1.774233579635620117e-01,5.887363478541374207e-02
1.555000000000000071e+01,6.214972138404846191e-01,1.769800931215286255e-01,5.858072265982627869e-02
1.556000000000000050e+01,6.211767196655273438e-01,1.768354475498199463e-01,5.843241140246391296e-02
1.557000000000000028e+01,6.199324131011962891e-01,1.764454841613769531e-01,5.813637003302574158e-02
1.558000000000000007e+01,6.191108822822570801e-01,1.762095093727111816e-01,5.792434886097908020e-02
1.558999999999999986e+01,6.180058717727661133e-01,1.759611070156097412e-01,5.754014477133750916e-02
1.559999999999999964e+01,6.170483231544494629e-01,1.756785660982131958e-01,5.725631862878799438e-02
1.561000000000000121e+01,6.155381202697753906e-01,1.753290593624114990e-01,5.690601095557212830e-02
1.562000000000000099e+01,6.141600608825683594e-01,1.749755889177322388e-01,5.662462860345840454e-02
1.563000000000000078e+01,6.124532818794250488e-01,1.745998859405517578e-01,5.627157911658287048e-02
1.564000000000000057e+01,6.104612946510314941e-01,1.740832030773162842e-01,5.597169324755668640e-02
1.565000000000000036e+01,6.076925396919250488e-01,1.735725700855255127e-01,5.563237890601158142e-02
1.566000000000000014e+01,6.056497693061828613e-01,1.732407361268997192e-01,5.530917644500732422e-02
1.566999999999999993e+01,6.037471294403076172e-01,1.732090860605239868e-01,5.493202432990074158e-02
1.567999999999999972e+01,6.026226282119750977e-01,1.731926500797271729e-01,5.454878881573677063e-02
1.568999999999999950e+01,6.026187539100646973e-01,1.738106906414031982e-01,5.405186489224433899e-02
1.570000000000000107e+01,6.020563244819641113e-01,1.739487051963806152e-01,5.366874486207962036e-02
1.571000000000000085e+01,6.036849021911621094e-01,1.750175207853317261e-01,5.314623937010765076e-02
1.572000000000000064e+01,6.041789054870605469e-01,1.754348725080490112e-01,5.272966623306274414e-02
1.573000000000000043e+01,6.059738397598266602e-01,1.764892637729644775e-01,5.225031450390815735e-02
1.574000000000000021e+01,6.063836216926574707e-01,1.768241226673126221e-01,5.187067016959190369e-02
1.575000000000000000e+01,6.082962155342102051e-01,1.777940392494201660e-01,5.144079402089118958e-02
1.575999999999999979e+01,6.092534065246582031e-01,1.781047433614730835e-01,5.116735771298408508e-02
1.576999999999999957e+01,6.114584207534790039e-01,1.789940446615219116e-01,5.089250952005386353e-02
1.578000000000000114e+01,6.121782064437866211e-01,1.792381256818771362e-01,5.068876221776008606e-02
1.579000000000000092e+01,6.141098737716674805e-01,1.800169944763183594e-01,5.043131858110427856e-02
1.580000000000000071e+01,6.145867109298706055e-01,1.802227497100830078e-01,5.022254586219787598e-02
1.581000000000000050e+01,6.160001754760742188e-01,1.809300780296325684e-01,4.999104514718055725e-02
1.582000000000000028e+01,6.161465048789978027e-01,1.810458898544311523e-01,4.982373118400573730e-02
1.583000000000000007e+01,6.171221137046813965e-01,1.815700829029083252e-01,4.963412135839462280e-02
1.583999999999999986e+01,6.169015765190124512e-01,1.816080510616302490e-01,4.947036132216453552e-02
1.584999999999999964e+01,6.175515055656433105e-01,1.820782274007797241e-01,4.926740005612373352e-02
1.586000000000000121e+01,6.171608567237854004e-01,1.821031868457794189e-01,4.907231405377388000e-02
1.587000000000000099e+01,6.178848743438720703e-01,1.826178729534149170e-01,4.886468872427940369e-02
1.588000000000000078e+01,6.177655458450317383e-01,1.827667504549026489e-01,4.865932092070579529e-02
1.589000000000000057e+01,6.184170842170715332e-01,1.832581460475921631e-01,4.844782873988151550e-02
1.590000000000000036e+01,6.179989576339721680e-01,1.833649724721908569e-01,4.826137423515319824e-02
1.591000000000000014e+01,6.182890534400939941e-01,1.837604045867919922e-01,4.807322844862937927e-02
1.591999999999999993e+01,6.176193356513977051e-01,1.837793141603469849e-01,4.790621623396873474e-02
1.592999999999999972e+01,6.175782680511474609e-01,1.841082572937011719e-01,4.771785065531730652e-02
1.593999999999999950e+01,6.166144609451293945e-01,1.840763986110687256e-01,4.755160212516784668e-02
1.595000000000000107e+01,6.163159608840942383e-01,1.843110024929046631e-01,4.739094898104667664e-02
1.596000000000000085e+01,6.152493357658386230e-01,1.842073947191238403e-01,4.725169762969017029e-02
1.597000000000000064e+01,6.149262189865112305e-01,1.843850910663604736e-01,4.712887480854988098e-02
1.598000000000000043e+01,6.138970255851745605e-01,1.842860877513885498e-01,4.698970168828964233e-02
1.599000000000000021e+01,6.135185360908508301e-01,1.844297647476196289e-01,4.687221720814704895e-02
