time,t1,t2,t3,t4
1.196000000000000085e+01,2.638659954071044922e+00,3.621395826339721680e+00,3.335771083831787109e+00,2.818381786346435547e+00
1.197000000000000064e+01,2.703789472579956055e+00,3.425152301788330078e+00,3.186223506927490234e+00,2.864633560180664062e+00
1.198000000000000043e+01,2.708629369735717773e+00,3.358620405197143555e+00,3.402849435806274414e+00,2.628858566284179688e+00
1.199000000000000021e+01,2.894500732421875000e+00,3.135465383529663086e+00,3.211715698242187500e+00,2.785121440887451172e+00
1.200000000000000000e+01,2.979606151580810547e+00,3.044767141342163086e+00,3.344029664993286133e+00,2.680713891983032227e+00
1.200999999999999979e+01,3.242464303970336914e+00,2.897235155105590820e+00,3.122975826263427734e+00,2.976550102233886719e+00
1.201999999999999957e+01,3.324064731597900391e+00,2.926577329635620117e+00,3.231482267379760742e+00,2.982988834381103516e+00
1.203000000000000114e+01,3.552362442016601562e+00,2.927225828170776367e+00,3.038272142410278320e+00,3.384026527404785156e+00
1.204000000000000092e+01,3.524119138717651367e+00,3.102090120315551758e+00,3.161710023880004883e+00,3.407035827636718750e+00
1.205000000000000071e+01,3.618964433670043945e+00,3.187706232070922852e+00,2.983383655548095703e+00,3.799830675125122070e+00
1.206000000000000050e+01,3.438977241516113281e+00,3.433341503143310547e+00,3.127411842346191406e+00,3.695984363555908203e+00
1.207000000000000028e+01,3.403000593185424805e+00,3.510850191116333008e+00,2.977904081344604492e+00,3.916208267211914062e+00
1.208000000000000007e+01,3.121231794357299805e+00,3.756931781768798828e+00,3.169472217559814453e+00,3.603843927383422852e+00
1.208999999999999986e+01,3.051744222640991211e+00,3.731198787689208984e+00,3.048916816711425781e+00,3.621745824813842773e+00
1.209999999999999964e+01,2.809282064437866211e+00,3.849851608276367188e+00,3.254556179046630859e+00,3.212010145187377930e+00
1.210999999999999943e+01,2.817768812179565430e+00,3.667660951614379883e+00,3.137962818145751953e+00,3.167373180389404297e+00
1.212000000000000099e+01,2.724646329879760742e+00,3.624723911285400391e+00,3.324136734008789062e+00,2.845493316650390625e+00
1.213000000000000078e+01,2.838439941406250000e+00,3.359672546386718750e+00,3.198240756988525391e+00,2.850135564804077148e+00
1.214000000000000057e+01,2.829350948333740234e+00,3.293583631515502930e+00,3.359126091003417969e+00,2.649320363998413086e+00
1.215000000000000036e+01,3.029650211334228516e+00,3.072421073913574219e+00,3.207860708236694336e+00,2.770983457565307617e+00
1.216000000000000014e+01,3.074949026107788086e+00,3.065816402435302734e+00,3.312070846557617188e+00,2.716277837753295898e+00
1.216999999999999993e+01,3.320610284805297852e+00,2.946246385574340820e+00,3.144155502319335938e+00,2.968206405639648438e+00
1.217999999999999972e+01,3.350528240203857422e+00,3.053642034530639648e+00,3.229904890060424805e+00,3.023429870605468750e+00
1.218999999999999950e+01,3.597044229507446289e+00,3.050311565399169922e+00,3.076094388961791992e+00,3.392413616180419922e+00
1.220000000000000107e+01,3.515565633773803711e+00,3.279838085174560547e+00,3.179990291595458984e+00,3.447279453277587891e+00
1.221000000000000085e+01,3.653023242950439453e+00,3.316908836364746094e+00,3.033449888229370117e+00,3.782581329345703125e+00
1.222000000000000064e+01,3.435526132583618164e+00,3.597668170928955078e+00,3.160809993743896484e+00,3.700990676879882812e+00
1.223000000000000043e+01,3.465269327163696289e+00,3.601815700531005859e+00,3.047578573226928711e+00,3.857699632644653320e+00
1.224000000000000021e+01,3.218056917190551758e+00,3.816184520721435547e+00,3.185520887374877930e+00,3.623415231704711914e+00
1.225000000000000000e+01,3.234791994094848633e+00,3.697448968887329102e+00,3.095004558563232422e+00,3.616778373718261719e+00
1.225999999999999979e+01,3.013444423675537109e+00,3.783104181289672852e+00,3.230948448181152344e+00,3.290458917617797852e+00
1.226999999999999957e+01,3.076503992080688477e+00,3.583248615264892578e+00,3.167885303497314453e+00,3.230237007141113281e+00
1.228000000000000114e+01,2.939913034439086914e+00,3.606042385101318359e+00,3.312125682830810547e+00,2.953713178634643555e+00
1.229000000000000092e+01,3.082430839538574219e+00,3.376456022262573242e+00,3.243709325790405273e+00,2.945652961730957031e+00
1.230000000000000071e+01,3.030187368392944336e+00,3.420961856842041016e+00,3.374809026718139648e+00,2.806056737899780273e+00
1.231000000000000050e+01,3.236129283905029297e+00,3.230221509933471680e+00,3.285593032836914062e+00,2.897347688674926758e+00
1.232000000000000028e+01,3.222432851791381836e+00,3.334831476211547852e+00,3.378188848495483398e+00,2.892760515213012695e+00
1.233000000000000007e+01,3.451107263565063477e+00,3.215764284133911133e+00,3.278390407562255859e+00,3.085330963134765625e+00
1.233999999999999986e+01,3.420638799667358398e+00,3.400709152221679688e+00,3.343759298324584961e+00,3.178697586059570312e+00
1.234999999999999964e+01,3.621184587478637695e+00,3.337209701538085938e+00,3.235265731811523438e+00,3.421946048736572266e+00
1.235999999999999943e+01,3.511103630065917969e+00,3.574233055114746094e+00,3.287111997604370117e+00,3.499526739120483398e+00
1.237000000000000099e+01,3.647687673568725586e+00,3.504681587219238281e+00,3.177103519439697266e+00,3.695514202117919922e+00
1.238000000000000078e+01,3.466371059417724609e+00,3.728589296340942383e+00,3.227263927459716797e+00,3.667249202728271484e+00
1.239000000000000057e+01,3.567298650741577148e+00,3.613892078399658203e+00,3.144956350326538086e+00,3.742213964462280273e+00
1.240000000000000036e+01,3.351680755615234375e+00,3.800862073898315430e+00,3.217497348785400391e+00,3.588676214218139648e+00
1.241000000000000014e+01,3.423388481140136719e+00,3.633369922637939453e+00,3.166979789733886719e+00,3.537311315536499023e+00
1.241999999999999993e+01,3.214843034744262695e+00,3.781758785247802734e+00,3.254163026809692383e+00,3.339329242706298828e+00
1.242999999999999972e+01,3.265674591064453125e+00,3.584242343902587891e+00,3.204055547714233398e+00,3.244859695434570312e+00
1.243999999999999950e+01,3.128142595291137695e+00,3.704801082611083984e+00,3.304544448852539062e+00,3.092585086822509766e+00
1.245000000000000107e+01,3.250952482223510742e+00,3.495278358459472656e+00,3.273504257202148438e+00,3.047568798065185547e+00
1.246000000000000085e+01,3.177841901779174805e+00,3.624160528182983398e+00,3.379399061203002930e+00,2.979516506195068359e+00
1.247000000000000064e+01,3.371516942977905273e+00,3.434388637542724609e+00,3.350385427474975586e+00,3.017247915267944336e+00
1.248000000000000043e+01,3.352433681488037109e+00,3.599438905715942383e+00,3.442991256713867188e+00,3.059036731719970703e+00
1.249000000000000021e+01,3.581688880920410156e+00,3.443539857864379883e+00,3.402939081192016602e+00,3.168748140335083008e+00
1.250000000000000000e+01,3.540998935699462891e+00,3.643106460571289062e+00,3.441630840301513672e+00,3.281961917877197266e+00
1.250999999999999979e+01,3.755622148513793945e+00,3.506253957748413086e+00,3.381721258163452148e+00,3.425899982452392578e+00
1.251999999999999957e+01,3.631662368774414062e+00,3.738664865493774414e+00,3.381895780563354492e+00,3.534013748168945312e+00
1.253000000000000114e+01,3.810973644256591797e+00,3.604313850402832031e+00,3.325570344924926758e+00,3.649298667907714844e+00
1.254000000000000092e+01,3.630243301391601562e+00,3.845396041870117188e+00,3.344622850418090820e+00,3.677276372909545898e+00
1.255000000000000071e+01,3.733340501785278320e+00,3.696279525756835938e+00,3.284559011459350586e+00,3.703409433364868164e+00
1.256000000000000050e+01,3.516570091247558594e+00,3.936655998229980469e+00,3.326595783233642578e+00,3.647549390792846680e+00
1.257000000000000028e+01,3.591990470886230469e+00,3.740077257156372070e+00,3.280854463577270508e+00,3.587597131729125977e+00
1.258000000000000007e+01,3.354890346527099609e+00,3.993492126464843750e+00,3.356857776641845703e+00,3.467695474624633789e+00
1.258999999999999986e+01,3.464477539062500000e+00,3.737092018127441406e+00,3.332715511322021484e+00,3.370721578598022461e+00
1.259999999999999964e+01,3.290091514587402344e+00,3.949232101440429688e+00,3.429947614669799805e+00,3.261666297912597656e+00
1.260999999999999943e+01,3.458793878555297852e+00,3.672333717346191406e+00,3.418019771575927734e+00,3.201813936233520508e+00
1.262000000000000099e+01,3.348802328109741211e+00,3.867387294769287109e+00,3.518914699554443359e+00,3.156499624252319336e+00
1.263000000000000078e+01,3.576436042785644531e+00,3.594965934753417969e+00,3.496264219284057617e+00,3.158802509307861328e+00
1.264000000000000057e+01,3.503058195114135742e+00,3.809031486511230469e+00,3.568033218383789062e+00,3.199386835098266602e+00
1.265000000000000036e+01,3.764998197555541992e+00,3.562608480453491211e+00,3.522264719009399414e+00,3.268621206283569336e+00
1.266000000000000014e+01,3.682319879531860352e+00,3.813208341598510742e+00,3.557912588119506836e+00,3.379007577896118164e+00
1.266999999999999993e+01,3.926216125488281250e+00,3.596581220626831055e+00,3.488132238388061523e+00,3.480467081069946289e+00
1.267999999999999972e+01,3.769655704498291016e+00,3.861514329910278320e+00,3.492443799972534180e+00,3.595215320587158203e+00
1.268999999999999950e+01,3.934298038482666016e+00,3.642596006393432617e+00,3.386119365692138672e+00,3.671878099441528320e+00
1.270000000000000107e+01,3.692381858825683594e+00,3.928791284561157227e+00,3.384047985076904297e+00,3.728179931640625000e+00
1.271000000000000085e+01,3.786646842956542969e+00,3.716450691223144531e+00,3.303626775741577148e+00,3.707714080810546875e+00
1.272000000000000064e+01,3.503517150878906250e+00,4.012691497802734375e+00,3.332725524902343750e+00,3.662287235260009766e+00
1.273000000000000043e+01,3.595130681991577148e+00,3.784763336181640625e+00,3.296771287918090820e+00,3.575446844100952148e+00
1.274000000000000021e+01,3.340346097946166992e+00,4.067580223083496094e+00,3.358949184417724609e+00,3.490603208541870117e+00
1.275000000000000000e+01,3.463145256042480469e+00,3.802496910095214844e+00,3.359456539154052734e+00,3.371765375137329102e+00
1.275999999999999979e+01,3.275517463684082031e+00,4.055394172668457031e+00,3.446582555770874023e+00,3.303841114044189453e+00
1.276999999999999957e+01,3.454300880432128906e+00,3.767061710357666016e+00,3.465799093246459961e+00,3.212726831436157227e+00
1.278000000000000114e+01,3.344969749450683594e+00,3.996100902557373047e+00,3.553333759307861328e+00,3.219106435775756836e+00
1.279000000000000092e+01,3.599303483963012695e+00,3.696801662445068359e+00,3.558192729949951172e+00,3.206284284591674805e+00
1.280000000000000071e+01,3.516354799270629883e+00,3.923674106597900391e+00,3.612287759780883789e+00,3.288461446762084961e+00
1.281000000000000050e+01,3.801406383514404297e+00,3.618548631668090820e+00,3.574570894241333008e+00,3.328730583190917969e+00
1.282000000000000028e+01,3.683806419372558594e+00,3.857250928878784180e+00,3.564396858215332031e+00,3.469221115112304688e+00
1.283000000000000007e+01,3.945813655853271484e+00,3.585200786590576172e+00,3.499814987182617188e+00,3.538610458374023438e+00
1.283999999999999986e+01,3.717161655426025391e+00,3.885751962661743164e+00,3.445158481597900391e+00,3.698917150497436523e+00
1.284999999999999964e+01,3.914326906204223633e+00,3.640237092971801758e+00,3.398799657821655273e+00,3.716685295104980469e+00
1.285999999999999943e+01,3.622236490249633789e+00,3.966363906860351562e+00,3.360023736953735352e+00,3.805485725402832031e+00
1.287000000000000099e+01,3.771366834640502930e+00,3.717666149139404297e+00,3.341217756271362305e+00,3.732234716415405273e+00
1.288000000000000078e+01,3.491658210754394531e+00,4.024425506591796875e+00,3.350637197494506836e+00,3.726467132568359375e+00
1.289000000000000057e+01,3.605720520019531250e+00,3.783934116363525391e+00,3.354082107543945312e+00,3.597390651702880859e+00
1.290000000000000036e+01,3.376423120498657227e+00,4.047249794006347656e+00,3.407526016235351562e+00,3.538903951644897461e+00
1.291000000000000014e+01,3.524707555770874023e+00,3.802278995513916016e+00,3.451312780380249023e+00,3.416816711425781250e+00
1.291999999999999993e+01,3.365445137023925781e+00,4.044711112976074219e+00,3.536331892013549805e+00,3.382079839706420898e+00
1.292999999999999972e+01,3.563505411148071289e+00,3.788938283920288086e+00,3.580933809280395508e+00,3.310728549957275391e+00
1.293999999999999950e+01,3.449009895324707031e+00,4.021117210388183594e+00,3.637281894683837891e+00,3.352996826171875000e+00
1.295000000000000107e+01,3.695289134979248047e+00,3.756991386413574219e+00,3.645146846771240234e+00,3.357753992080688477e+00
1.296000000000000085e+01,3.606437921524047852e+00,3.981333255767822266e+00,3.645296573638916016e+00,3.480229854583740234e+00
1.297000000000000064e+01,3.867982149124145508e+00,3.711642265319824219e+00,3.614286661148071289e+00,3.519903182983398438e+00
1.298000000000000043e+01,3.700165510177612305e+00,3.969149351119995117e+00,3.552999258041381836e+00,3.679757118225097656e+00
1.299000000000000021e+01,3.940976142883300781e+00,3.703457355499267578e+00,3.528680562973022461e+00,3.690119743347167969e+00
1.300000000000000000e+01,3.707788705825805664e+00,3.979634284973144531e+00,3.469368696212768555e+00,3.810305356979370117e+00
1.300999999999999979e+01,3.903489828109741211e+00,3.729569673538208008e+00,3.478663444519042969e+00,3.752723932266235352e+00
1.301999999999999957e+01,3.663104534149169922e+00,3.997336864471435547e+00,3.468515157699584961e+00,3.790919065475463867e+00
1.303000000000000114e+01,3.808951139450073242e+00,3.752879858016967773e+00,3.494020462036132812e+00,3.667906761169433594e+00
1.304000000000000092e+01,3.569606065750122070e+00,4.021727561950683594e+00,3.505205154418945312e+00,3.673904180526733398e+00
1.305000000000000071e+01,3.720719337463378906e+00,3.769887447357177734e+00,3.543267250061035156e+00,3.541895627975463867e+00
1.306000000000000050e+01,3.502477884292602539e+00,4.038377761840820312e+00,3.556477546691894531e+00,3.562200069427490234e+00
1.307000000000000028e+01,3.673416852951049805e+00,3.783186197280883789e+00,3.594284772872924805e+00,3.456424236297607422e+00
1.308000000000000007e+01,3.486171007156372070e+00,4.048254966735839844e+00,3.594953775405883789e+00,3.518925189971923828e+00
1.308999999999999986e+01,3.685978174209594727e+00,3.787372589111328125e+00,3.623512268066406250e+00,3.451295375823974609e+00
1.309999999999999964e+01,3.518400907516479492e+00,4.051261901855468750e+00,3.606362819671630859e+00,3.557737588882446289e+00
1.310999999999999943e+01,3.736845493316650391e+00,3.786039352416992188e+00,3.624603986740112305e+00,3.515125989913940430e+00
1.312000000000000099e+01,3.574911117553710938e+00,4.047542572021484375e+00,3.595984458923339844e+00,3.644549608230590820e+00
1.313000000000000078e+01,3.796995162963867188e+00,3.779458045959472656e+00,3.611894607543945312e+00,3.600483894348144531e+00
1.314000000000000057e+01,3.625566720962524414e+00,4.040069580078125000e+00,3.581311702728271484e+00,3.727120637893676758e+00
1.315000000000000036e+01,3.837399959564208984e+00,3.771104335784912109e+00,3.603085041046142578e+00,3.658822536468505859e+00
1.316000000000000014e+01,3.648317575454711914e+00,4.031612396240234375e+00,3.575910568237304688e+00,3.765466690063476562e+00
1.316999999999999993e+01,3.843702554702758789e+00,3.763633966445922852e+00,3.606695175170898438e+00,3.666573762893676758e+00
1.317999999999999972e+01,3.639199733734130859e+00,4.025703907012939453e+00,3.583841323852539062e+00,3.753120422363281250e+00
1.318999999999999950e+01,3.819947242736816406e+00,3.759646177291870117e+00,3.620608091354370117e+00,3.633959531784057617e+00
1.320000000000000107e+01,3.610391855239868164e+00,4.023836135864257812e+00,3.598432779312133789e+00,3.714531183242797852e+00
1.321000000000000085e+01,3.779505014419555664e+00,3.759189844131469727e+00,3.633573055267333984e+00,3.590400218963623047e+00
1.322000000000000064e+01,3.578780651092529297e+00,4.025118350982666016e+00,3.611425161361694336e+00,3.679162263870239258e+00
1.323000000000000043e+01,3.744812250137329102e+00,3.760674715042114258e+00,3.642214775085449219e+00,3.561329603195190430e+00
1.324000000000000021e+01,3.555075645446777344e+00,4.025784969329833984e+00,3.614902973175048828e+00,3.665832996368408203e+00
1.325000000000000000e+01,3.728467464447021484e+00,3.760941028594970703e+00,3.645725488662719727e+00,3.557335853576660156e+00
1.325999999999999979e+01,3.550774335861206055e+00,4.022818565368652344e+00,3.614540815353393555e+00,3.675899267196655273e+00
1.326999999999999957e+01,3.730992794036865234e+00,3.757041692733764648e+00,3.646902084350585938e+00,3.571805477142333984e+00
1.328000000000000114e+01,3.559205293655395508e+00,4.016204833984375000e+00,3.613804578781127930e+00,3.698371887207031250e+00
1.329000000000000092e+01,3.742143630981445312e+00,3.749715328216552734e+00,3.648698568344116211e+00,3.591885328292846680e+00
1.330000000000000071e+01,3.570814371109008789e+00,4.006273269653320312e+00,3.614727497100830078e+00,3.719741106033325195e+00
1.331000000000000050e+01,3.751797437667846680e+00,3.739492654800415039e+00,3.652068376541137695e+00,3.605998516082763672e+00
1.332000000000000028e+01,3.575434684753417969e+00,3.991639614105224609e+00,3.615275621414184570e+00,3.730871200561523438e+00
1.333000000000000007e+01,3.751739025115966797e+00,3.727990388870239258e+00,3.655370712280273438e+00,3.609149694442749023e+00
1.333999999999999986e+01,3.568956375122070312e+00,3.975100278854370117e+00,3.613485336303710938e+00,3.731296539306640625e+00
1.334999999999999964e+01,3.737037897109985352e+00,3.713530063629150391e+00,3.655478954315185547e+00,3.600039482116699219e+00
1.335999999999999943e+01,3.551876544952392578e+00,3.960282325744628906e+00,3.610320806503295898e+00,3.723472118377685547e+00
1.337000000000000099e+01,3.711486339569091797e+00,3.701129198074340820e+00,3.655399799346923828e+00,3.582463026046752930e+00
1.338000000000000078e+01,3.529212951660156250e+00,3.946582555770874023e+00,3.606368541717529297e+00,3.711772203445434570e+00
1.339000000000000057e+01,3.683682203292846680e+00,3.690024375915527344e+00,3.654346466064453125e+00,3.565254449844360352e+00
1.340000000000000036e+01,3.504586219787597656e+00,3.933960199356079102e+00,3.603104352951049805e+00,3.698622226715087891e+00
1.341000000000000014e+01,3.658867120742797852e+00,3.679167032241821289e+00,3.652900934219360352e+00,3.552074193954467773e+00
1.341999999999999993e+01,3.486321926116943359e+00,3.920671463012695312e+00,3.599959135055541992e+00,3.692159652709960938e+00
1.342999999999999972e+01,3.639744758605957031e+00,3.664249181747436523e+00,3.651987791061401367e+00,3.540365695953369141e+00
1.343999999999999950e+01,3.471746444702148438e+00,3.906719923019409180e+00,3.595643281936645508e+00,3.690814971923828125e+00
1.345000000000000107e+01,3.627894163131713867e+00,3.648665428161621094e+00,3.650418043136596680e+00,3.536635637283325195e+00
1.346000000000000085e+01,3.455036163330078125e+00,3.887907028198242188e+00,3.588683128356933594e+00,3.685103654861450195e+00
1.347000000000000064e+01,3.620530128479003906e+00,3.631485939025878906e+00,3.646748542785644531e+00,3.538374900817871094e+00
1.348000000000000043e+01,3.441041707992553711e+00,3.865055799484252930e+00,3.580485343933105469e+00,3.680247545242309570e+00
1.349000000000000021e+01,3.608394384384155273e+00,3.613544702529907227e+00,3.639088630676269531e+00,3.538598060607910156e+00
1.350000000000000000e+01,3.426237821578979492e+00,3.840512037277221680e+00,3.569965839385986328e+00,3.675104618072509766e+00
1.350999999999999979e+01,3.588233947753906250e+00,3.593347787857055664e+00,3.627649545669555664e+00,3.531257867813110352e+00
1.351999999999999957e+01,3.410838603973388672e+00,3.814864873886108398e+00,3.557163953781127930e+00,3.669568300247192383e+00
1.353000000000000114e+01,3.569976568222045898e+00,3.561972141265869141e+00,3.616727352142333984e+00,3.513661861419677734e+00
1.354000000000000092e+01,3.392865657806396484e+00,3.789448499679565430e+00,3.540979146957397461e+00,3.664223670959472656e+00
1.355000000000000071e+01,3.547649383544921875e+00,3.531725645065307617e+00,3.601881027221679688e+00,3.496177673339843750e+00
1.356000000000000050e+01,3.368511915206909180e+00,3.762991905212402344e+00,3.521511554718017578e+00,3.652667045593261719e+00
1.357000000000000028e+01,3.520471572875976562e+00,3.502458810806274414e+00,3.583594799041748047e+00,3.477403879165649414e+00
1.358000000000000007e+01,3.342638015747070312e+00,3.728149890899658203e+00,3.501671075820922852e+00,3.629617929458618164e+00
1.358999999999999986e+01,3.488132238388061523e+00,3.474266767501831055e+00,3.563522338867187500e+00,3.454435110092163086e+00
1.359999999999999964e+01,3.313470363616943359e+00,3.693972349166870117e+00,3.480898141860961914e+00,3.604490041732788086e+00
1.360999999999999943e+01,3.452355146408081055e+00,3.449199676513671875e+00,3.543397426605224609e+00,3.429579734802246094e+00
1.362000000000000099e+01,3.279003143310546875e+00,3.657437562942504883e+00,3.463160037994384766e+00,3.570164442062377930e+00
1.363000000000000078e+01,3.424293041229248047e+00,3.415726900100708008e+00,3.530080795288085938e+00,3.400660276412963867e+00
1.364000000000000057e+01,3.243074893951416016e+00,3.622784376144409180e+00,3.442870378494262695e+00,3.539611339569091797e+00
1.365000000000000036e+01,3.402363538742065430e+00,3.376752853393554688e+00,3.516573667526245117e+00,3.375938177108764648e+00
1.366000000000000014e+01,3.220467805862426758e+00,3.581048965454101562e+00,3.422846078872680664e+00,3.519534349441528320e+00
1.366999999999999993e+01,3.375309705734252930e+00,3.343127727508544922e+00,3.494851827621459961e+00,3.360545396804809570e+00
1.367999999999999972e+01,3.194112062454223633e+00,3.542122125625610352e+00,3.395830631256103516e+00,3.506545782089233398e+00
1.368999999999999950e+01,3.339442729949951172e+00,3.315458774566650391e+00,3.466132164001464844e+00,3.349236488342285156e+00
1.370000000000000107e+01,3.159698247909545898e+00,3.509006977081298828e+00,3.364574193954467773e+00,3.494121074676513672e+00
1.371000000000000085e+01,3.297353506088256836e+00,3.292997121810913086e+00,3.436640739440917969e+00,3.336238861083984375e+00
1.372000000000000064e+01,3.123023748397827148e+00,3.480165004730224609e+00,3.335705995559692383e+00,3.478838443756103516e+00
1.373000000000000043e+01,3.256470441818237305e+00,3.273415327072143555e+00,3.412119626998901367e+00,3.320082902908325195e+00
1.374000000000000021e+01,3.086869716644287109e+00,3.454089879989624023e+00,3.316244125366210938e+00,3.454914093017578125e+00
1.375000000000000000e+01,3.222443580627441406e+00,3.254304647445678711e+00,3.394912719726562500e+00,3.301794290542602539e+00
1.375999999999999979e+01,3.056764125823974609e+00,3.428608894348144531e+00,3.306614875793457031e+00,3.426672697067260742e+00
1.376999999999999957e+01,3.193928718566894531e+00,3.234188795089721680e+00,3.386104583740234375e+00,3.279477834701538086e+00
1.378000000000000114e+01,3.036926507949829102e+00,3.402322530746459961e+00,3.299170255661010742e+00,3.406450748443603516e+00
1.379000000000000092e+01,3.173637390136718750e+00,3.211567640304565430e+00,3.375578641891479492e+00,3.265258073806762695e+00
1.380000000000000071e+01,3.023305177688598633e+00,3.375578165054321289e+00,3.290363550186157227e+00,3.394681215286254883e+00
1.381000000000000050e+01,3.156774520874023438e+00,3.187962532043457031e+00,3.360937833786010742e+00,3.258063077926635742e+00
1.382000000000000028e+01,3.010099172592163086e+00,3.348569154739379883e+00,3.277536630630493164e+00,3.387545347213745117e+00
1.383000000000000007e+01,3.137799024581909180e+00,3.164300203323364258e+00,3.341540098190307617e+00,3.253167390823364258e+00
1.383999999999999986e+01,2.993100166320800781e+00,3.322154521942138672e+00,3.260312795639038086e+00,3.380818367004394531e+00
1.384999999999999964e+01,3.113667488098144531e+00,3.141338348388671875e+00,3.319326877593994141e+00,3.246517419815063477e+00
1.385999999999999943e+01,2.971781015396118164e+00,3.297217607498168945e+00,3.241091966629028320e+00,3.371506690979003906e+00
1.387000000000000099e+01,3.085322618484497070e+00,3.120431900024414062e+00,3.299585103988647461e+00,3.235952377319335938e+00
1.388000000000000078e+01,2.946951150894165039e+00,3.271251678466796875e+00,3.224258661270141602e+00,3.356101274490356445e+00
1.389000000000000057e+01,3.056346416473388672e+00,3.097359895706176758e+00,3.281986951828002930e+00,3.220177412033081055e+00
1.390000000000000036e+01,2.923006296157836914e+00,3.242485046386718750e+00,3.208796262741088867e+00,3.337037801742553711e+00
1.391000000000000014e+01,3.028133869171142578e+00,3.075732469558715820e+00,3.266273260116577148e+00,3.202778100967407227e+00
1.391999999999999993e+01,2.899872303009033203e+00,3.215844392776489258e+00,3.194794654846191406e+00,3.317671775817871094e+00
1.392999999999999972e+01,3.001264095306396484e+00,3.056171894073486328e+00,3.251861810684204102e+00,3.186163663864135742e+00
1.393999999999999950e+01,2.878800153732299805e+00,3.189285039901733398e+00,3.182765483856201172e+00,3.298115253448486328e+00
1.395000000000000107e+01,2.976704597473144531e+00,3.036628007888793945e+00,3.239113330841064453e+00,3.170134305953979492e+00
1.396000000000000085e+01,2.859524011611938477e+00,3.164081335067749023e+00,3.171112298965454102e+00,3.280977487564086914e+00
1.397000000000000064e+01,2.953831434249877930e+00,3.018389463424682617e+00,3.226355552673339844e+00,3.156812191009521484e+00
1.398000000000000043e+01,2.843512773513793945e+00,3.145788669586181641e+00,3.164664030075073242e+00,3.266104936599731445e+00
1.399000000000000021e+01,2.934764623641967773e+00,3.006994247436523438e+00,3.219209432601928711e+00,3.146010160446166992e+00
1.400000000000000000e+01,2.830273151397705078e+00,3.135288238525390625e+00,3.167060136795043945e+00,3.253566741943359375e+00
1.400999999999999979e+01,2.921615362167358398e+00,2.999610424041748047e+00,3.218108892440795898e+00,3.137621164321899414e+00
1.401999999999999957e+01,2.821577310562133789e+00,3.121840953826904297e+00,3.165471315383911133e+00,3.245211124420166016e+00
1.403000000000000114e+01,2.913329839706420898e+00,2.986829757690429688e+00,3.213198423385620117e+00,3.131242275238037109e+00
1.404000000000000092e+01,2.827918767929077148e+00,3.103911161422729492e+00,3.168307065963745117e+00,3.231998920440673828e+00
1.405000000000000071e+01,2.912105083465576172e+00,2.975279331207275391e+00,3.210213422775268555e+00,3.124661684036254883e+00
1.406000000000000050e+01,2.833533048629760742e+00,3.085777521133422852e+00,3.156078815460205078e+00,3.232356071472167969e+00
1.407000000000000028e+01,2.906400680541992188e+00,2.969079256057739258e+00,3.192956686019897461e+00,3.131337642669677734e+00
1.408000000000000007e+01,2.829385042190551758e+00,3.067386865615844727e+00,3.136923789978027344e+00,3.228002071380615234e+00
1.408999999999999986e+01,2.892794370651245117e+00,2.958331823348999023e+00,3.170176267623901367e+00,3.126475334167480469e+00
1.409999999999999964e+01,2.814739465713500977e+00,3.052683353424072266e+00,3.113814830780029297e+00,3.217540502548217773e+00
1.410999999999999943e+01,2.870429277420043945e+00,2.951719045639038086e+00,3.145668268203735352e+00,3.115749835968017578e+00
1.412000000000000099e+01,2.792777299880981445e+00,3.040978670120239258e+00,3.090768814086914062e+00,3.199623346328735352e+00
1.413000000000000078e+01,2.843648433685302734e+00,2.948060750961303711e+00,3.123145580291748047e+00,3.099305391311645508e+00
1.414000000000000057e+01,2.770141601562500000e+00,3.036883354187011719e+00,3.071964025497436523e+00,3.179754018783569336e+00
1.415000000000000036e+01,2.817191839218139648e+00,2.954236984252929688e+00,3.105376958847045898e+00,3.082986831665039062e+00
1.416000000000000014e+01,2.749291419982910156e+00,3.044767141342163086e+00,3.058433771133422852e+00,3.160792827606201172e+00
1.416999999999999993e+01,2.800831079483032227e+00,2.965370893478393555e+00,3.095412254333496094e+00,3.069744348526000977e+00
1.417999999999999972e+01,2.746757507324218750e+00,3.047730207443237305e+00,3.054794549942016602e+00,3.148229360580444336e+00
1.418999999999999950e+01,2.803745746612548828e+00,2.969325304031372070e+00,3.094606876373291016e+00,3.061810493469238281e+00
1.420000000000000107e+01,2.760632991790771484e+00,3.035341024398803711e+00,3.054675817489624023e+00,3.134668350219726562e+00
1.421000000000000085e+01,2.818102121353149414e+00,2.956998109817504883e+00,3.095019340515136719e+00,3.047219753265380859e+00
1.422000000000000064e+01,2.778594732284545898e+00,3.016284704208374023e+00,3.054832935333251953e+00,3.118405103683471680e+00
1.423000000000000043e+01,2.826205968856811523e+00,2.943135738372802734e+00,3.089615345001220703e+00,3.035572767257690430e+00
1.424000000000000021e+01,2.785876035690307617e+00,3.005648612976074219e+00,3.045489788055419922e+00,3.117215871810913086e+00
1.425000000000000000e+01,2.826649188995361328e+00,2.946380138397216797e+00,3.084612846374511719e+00,3.038211345672607422e+00
1.425999999999999979e+01,2.790938615798950195e+00,3.011599540710449219e+00,3.041024208068847656e+00,3.128531932830810547e+00
1.426999999999999957e+01,2.823813199996948242e+00,2.957665443420410156e+00,3.074698925018310547e+00,3.053241491317749023e+00
1.428000000000000114e+01,2.793680191040039062e+00,3.019540548324584961e+00,3.037413597106933594e+00,3.134065866470336914e+00
