time,Fz,Mx,My,Mz
6.280000000000000249e+00,1.394617843627929688e+01,-1.821004226803779602e-02,-2.981899492442607880e-02,4.270595964044332504e-03
6.290000000000000036e+00,1.324300003051757812e+01,-1.744507253170013428e-02,8.870655670762062073e-03,-6.366965244524180889e-04
6.299999999999999822e+00,1.406350421905517578e+01,-2.687420509755611420e-02,-2.652426809072494507e-02,5.983828566968441010e-03
6.310000000000000497e+00,1.333927154541015625e+01,-2.389453910291194916e-02,1.279016304761171341e-02,5.945434677414596081e-04
6.320000000000000284e+00,1.412792015075683594e+01,-3.266309946775436401e-02,-2.108819596469402313e-02,6.909938063472509384e-03
6.330000000000000071e+00,1.337501144409179688e+01,-2.694614417850971222e-02,1.808318495750427246e-02,1.270909793674945831e-03
6.339999999999999858e+00,1.409365081787109375e+01,-3.492829576134681702e-02,-1.456288341432809830e-02,6.346348673105239868e-03
6.350000000000000533e+00,1.329434204101562500e+01,-2.665409073233604431e-02,2.369842864573001862e-02,1.020283452817238867e-04
6.360000000000000320e+00,1.392276096343994141e+01,-3.383003175258636475e-02,-9.122190997004508972e-03,3.712204983457922935e-03
6.370000000000000107e+00,1.309090900421142578e+01,-2.277508564293384552e-02,2.751571498811244965e-02,-2.525850897654891014e-03
6.379999999999999893e+00,1.369589042663574219e+01,-2.981620468199253082e-02,-5.924300290644168854e-03,8.508326136507093906e-04
6.390000000000000568e+00,1.295510768890380859e+01,-1.671798713505268097e-02,2.721923217177391052e-02,-4.859009291976690292e-03
6.400000000000000355e+00,1.361188888549804688e+01,-2.465789392590522766e-02,-7.466891780495643616e-03,-9.417401161044836044e-04
6.410000000000000142e+00,1.288434696197509766e+01,-9.564336389303207397e-03,2.344657666981220245e-02,-6.591799203306436539e-03
6.419999999999999929e+00,1.350207233428955078e+01,-1.879640482366085052e-02,-1.158100366592407227e-02,-2.248649951070547104e-03
6.429999999999999716e+00,1.284222030639648438e+01,-2.699563978239893913e-03,1.855138316750526428e-02,-7.444391492754220963e-03
6.440000000000000391e+00,1.351681518554687500e+01,-1.516291312873363495e-02,-1.750006526708602905e-02,-1.719241146929562092e-03
6.450000000000000178e+00,1.289276123046875000e+01,2.100209938362240791e-03,1.242501754313707352e-02,-6.554918363690376282e-03
6.459999999999999964e+00,1.362304782867431641e+01,-1.291832141578197479e-02,-2.331244759261608124e-02,-2.210367529187351465e-04
6.469999999999999751e+00,1.303743934631347656e+01,4.826056305319070816e-03,6.459681317210197449e-03,-4.214043263345956802e-03
6.480000000000000426e+00,1.378050327301025391e+01,-1.111504808068275452e-02,-2.755038999021053314e-02,1.927324337884783745e-03
6.490000000000000213e+00,1.330211830139160156e+01,5.004227161407470703e-03,1.855198526754975319e-03,-3.161333268508315086e-03
6.500000000000000000e+00,1.401558971405029297e+01,-1.076106447726488113e-02,-2.980925329029560089e-02,3.244963474571704865e-03
6.509999999999999787e+00,1.355548381805419922e+01,6.234960164874792099e-03,2.961074060294777155e-04,-2.102022059261798859e-03
6.520000000000000462e+00,1.421633052825927734e+01,-1.018995512276887894e-02,-2.943531610071659088e-02,4.426320549100637436e-03
6.530000000000000249e+00,1.375963211059570312e+01,8.370245806872844696e-03,1.275103888474404812e-03,-1.189363887533545494e-03
6.540000000000000036e+00,1.431447601318359375e+01,-7.984885945916175842e-03,-2.740210667252540588e-02,5.330197513103485107e-03
6.549999999999999822e+00,1.385046863555908203e+01,1.270237471908330917e-02,3.268217202275991440e-03,-4.166884755250066519e-04
6.560000000000000497e+00,1.425602817535400391e+01,-3.005834063515067101e-03,-2.546507492661476135e-02,5.468172952532768250e-03
6.570000000000000284e+00,1.383492565155029297e+01,1.995032839477062225e-02,4.916715901345014572e-03,-3.074817650485783815e-04
6.580000000000000071e+00,1.410609531402587891e+01,2.748312195762991905e-03,-2.351344376802444458e-02,4.647844936698675156e-03
6.589999999999999858e+00,1.370731830596923828e+01,2.803430706262588501e-02,6.223768927156925201e-03,-1.076757675036787987e-03
6.600000000000000533e+00,1.394373416900634766e+01,8.914631791412830353e-03,-2.153074555099010468e-02,3.789553418755531311e-03
6.610000000000000320e+00,1.358053970336914062e+01,3.501949831843376160e-02,7.551827467978000641e-03,-2.170510124415159225e-03
6.620000000000000107e+00,1.384850883483886719e+01,1.321517676115036011e-02,-1.932357810437679291e-02,2.494154497981071472e-03
6.629999999999999893e+00,1.352787303924560547e+01,3.962941095232963562e-02,9.023157879710197449e-03,-3.565263468772172928e-03
6.640000000000000568e+00,1.382659912109375000e+01,1.459950488060712814e-02,-1.735219545662403107e-02,1.160060986876487732e-03
6.650000000000000355e+00,1.352738380432128906e+01,4.127290099859237671e-02,1.037547551095485687e-02,-4.942067433148622513e-03
6.660000000000000142e+00,1.379719257354736328e+01,1.340455375611782074e-02,-1.571603491902351379e-02,2.593445533420890570e-04
6.669999999999999929e+00,1.345062065124511719e+01,3.971539437770843506e-02,1.137778256088495255e-02,-5.642915610224008560e-03
6.679999999999999716e+00,1.368625259399414062e+01,8.180239237844944000e-03,-1.363385468721389771e-02,-2.319376289960928261e-05
6.690000000000000391e+00,1.334163951873779297e+01,3.447898477315902710e-02,1.505153253674507141e-02,-6.600814871490001678e-03
6.700000000000000178e+00,1.361862277984619141e+01,4.207242745906114578e-04,-8.375695906579494476e-03,-8.365660905838012695e-04
6.709999999999999964e+00,1.331136703491210938e+01,2.813048101961612701e-02,1.948845572769641876e-02,-7.392316590994596481e-03
6.719999999999999751e+00,1.363994693756103516e+01,-8.033116348087787628e-03,-3.521427279338240623e-03,-1.474470947869122028e-03
6.730000000000000426e+00,1.336771488189697266e+01,2.169780246913433075e-02,2.341188676655292511e-02,-8.147966116666793823e-03
6.740000000000000213e+00,1.375648593902587891e+01,-1.586285606026649475e-02,3.088281373493373394e-04,-2.042472595348954201e-03
6.750000000000000000e+00,1.347038745880126953e+01,1.641256548464298248e-02,2.606833912432193756e-02,-8.531092666089534760e-03
6.759999999999999787e+00,1.388795185089111328e+01,-2.130444534122943878e-02,3.649623133242130280e-03,-1.931382343173027039e-03
6.770000000000000462e+00,1.354496002197265625e+01,1.305443607270717621e-02,2.744970470666885376e-02,-8.286461234092712402e-03
6.780000000000000249e+00,1.402758979797363281e+01,-2.445339597761631012e-02,5.701477173715829849e-03,-1.344105112366378307e-03
6.790000000000000036e+00,1.363697052001953125e+01,1.261778175830841064e-02,2.749815210700035095e-02,-8.109933696687221527e-03
6.799999999999999822e+00,1.412686634063720703e+01,-2.484223060309886932e-02,5.743192043155431747e-03,-6.212912267073988914e-04
6.810000000000000497e+00,1.374127101898193359e+01,1.516301557421684265e-02,2.632536552846431732e-02,-6.520862225443124771e-03
6.820000000000000284e+00,1.421333503723144531e+01,-2.305527031421661377e-02,5.160598549991846085e-03,2.392671449342742562e-04
6.830000000000000071e+00,1.381143188476562500e+01,1.673301681876182556e-02,2.376546710729598999e-02,-3.531173570081591606e-03
6.839999999999999858e+00,1.424357604980468750e+01,-2.235088683664798737e-02,4.395538941025733948e-03,2.167575992643833160e-03
6.850000000000000533e+00,1.379754734039306641e+01,1.879648119211196899e-02,2.199493721127510071e-02,-1.409209682606160641e-03
6.860000000000000320e+00,1.422653675079345703e+01,-2.181241475045681000e-02,2.720910590142011642e-03,4.237614572048187256e-03
6.870000000000000107e+00,1.371001148223876953e+01,2.129733376204967499e-02,2.038233913481235504e-02,-1.535224728286266327e-04
6.879999999999999893e+00,1.413994884490966797e+01,-2.049241028726100922e-02,1.916314708068966866e-03,5.761752370744943619e-03
6.890000000000000568e+00,1.359920883178710938e+01,2.331143803894519806e-02,1.849676482379436493e-02,4.363298648968338966e-04
6.900000000000000355e+00,1.403238296508789062e+01,-2.003378979861736298e-02,4.777545691467821598e-04,6.049141287803649902e-03
6.910000000000000142e+00,1.350948238372802734e+01,2.410747855901718140e-02,1.588703319430351257e-02,5.309013067744672298e-04
6.919999999999999929e+00,1.392672634124755859e+01,-2.163954451680183411e-02,-1.102032489143311977e-03,5.980485584586858749e-03
6.929999999999999716e+00,1.345373058319091797e+01,2.367445081472396851e-02,1.324798259884119034e-02,2.498475369065999985e-04
6.940000000000000391e+00,1.383497238159179688e+01,-2.402275055646896362e-02,-2.950173802673816681e-03,5.825495813041925430e-03
6.950000000000000178e+00,1.342950820922851562e+01,2.194866724312305450e-02,1.012644357979297638e-02,8.955424709711223841e-05
6.959999999999999964e+00,1.383450222015380859e+01,-2.923768386244773865e-02,-3.870508866384625435e-03,5.336708854883909225e-03
6.969999999999999751e+00,1.348487567901611328e+01,1.796018145978450775e-02,7.837600074708461761e-03,1.867593027782277204e-06
6.980000000000000426e+00,1.388171386718750000e+01,-3.355994820594787598e-02,-5.511614028364419937e-03,4.399904981255531311e-03
6.990000000000000213e+00,1.358701801300048828e+01,1.417517475783824921e-02,5.796226207166910172e-03,1.965562478289939463e-05
7.000000000000000000e+00,1.397486972808837891e+01,-3.631510213017463684e-02,-7.149063516408205032e-03,3.840393153950572014e-03
7.009999999999999787e+00,1.372853565216064453e+01,1.219498738646507263e-02,3.809583839029073715e-03,5.436357459984719753e-04
7.020000000000000462e+00,1.409435558319091797e+01,-3.775688260793685913e-02,-8.921765722334384918e-03,3.680079244077205658e-03
7.030000000000000249e+00,1.388464832305908203e+01,1.237298175692558289e-02,1.840930664911866188e-03,1.439520041458308697e-03
7.040000000000000036e+00,1.424468898773193359e+01,-3.637521713972091675e-02,-1.086809765547513962e-02,4.482232499867677689e-03
7.049999999999999822e+00,1.405361747741699219e+01,1.512493845075368881e-02,-2.121474681189283729e-04,2.836049068719148636e-03
7.060000000000000497e+00,1.437344932556152344e+01,-3.258703276515007019e-02,-1.231340784579515457e-02,5.892688408493995667e-03
7.070000000000000284e+00,1.419840049743652344e+01,2.048329263925552368e-02,-1.984870992600917816e-03,4.325763322412967682e-03
7.080000000000000071e+00,1.447421455383300781e+01,-2.704221569001674652e-02,-1.326041016727685928e-02,7.391581777483224869e-03
7.089999999999999858e+00,1.425017738342285156e+01,2.731475979089736938e-02,-3.728015581145882607e-03,5.771322641521692276e-03
7.100000000000000533e+00,1.447695541381835938e+01,-2.093425206840038300e-02,-1.360436622053384781e-02,8.842382580041885376e-03
7.110000000000000320e+00,1.419124317169189453e+01,3.444945067167282104e-02,-5.103747360408306122e-03,6.782222539186477661e-03
7.120000000000000107e+00,1.438212299346923828e+01,-1.537057943642139435e-02,-1.343241520226001740e-02,9.921614080667495728e-03
7.129999999999999893e+00,1.404086875915527344e+01,4.058906808495521545e-02,-6.146845407783985138e-03,7.091615814715623856e-03
7.140000000000000568e+00,1.419947528839111328e+01,-1.156453881412744522e-02,-1.323666609823703766e-02,1.041817199438810349e-02
7.150000000000000355e+00,1.383438301086425781e+01,4.469948634505271912e-02,-7.158920634537935257e-03,6.652188953012228012e-03
7.160000000000000142e+00,1.393126106262207031e+01,-1.046844385564327240e-02,-1.307393424212932587e-02,1.001984532922506332e-02
7.169999999999999929e+00,1.361984062194824219e+01,4.511339962482452393e-02,-7.230993825942277908e-03,5.782129243016242981e-03
7.179999999999999716e+00,1.366537761688232422e+01,-1.161349378526210785e-02,-1.305992528796195984e-02,8.366874419152736664e-03
7.190000000000000391e+00,1.346031856536865234e+01,4.291345551609992981e-02,-7.100113201886415482e-03,4.453576169908046722e-03
7.200000000000000178e+00,1.348107528686523438e+01,-1.542428694665431976e-02,-1.193113718181848526e-02,6.437940057367086411e-03
7.209999999999999964e+00,1.334973812103271484e+01,3.872267156839370728e-02,-6.490135099738836288e-03,2.820890862494707108e-03
7.219999999999999751e+00,1.338939666748046875e+01,-1.985531672835350037e-02,-1.224684342741966248e-02,4.170444328337907791e-03
7.230000000000000426e+00,1.333531856536865234e+01,3.431159630417823792e-02,-6.771070882678031921e-03,1.156822429038584232e-03
7.240000000000000213e+00,1.329667949676513672e+01,-2.429900690913200378e-02,-1.008413266390562057e-02,5.359038477763533592e-04
7.250000000000000000e+00,1.331001472473144531e+01,3.074753098189830780e-02,-4.693177528679370880e-03,-1.635154359973967075e-03
7.259999999999999787e+00,1.325529956817626953e+01,-2.782228216528892517e-02,-7.530283648520708084e-03,-2.092978218570351601e-03
7.270000000000000462e+00,1.339113044738769531e+01,2.839410491287708282e-02,-2.789609832689166069e-03,-3.427883610129356384e-03
7.280000000000000249e+00,1.332318687438964844e+01,-2.977136150002479553e-02,-4.026055335998535156e-03,-3.588431049138307571e-03
7.290000000000000036e+00,1.354912471771240234e+01,2.763281576335430145e-02,-1.798024168238043785e-04,-4.016518127173185349e-03
7.299999999999999822e+00,1.340372753143310547e+01,-3.040123172104358673e-02,1.507882116129621863e-04,-3.210682189092040062e-03
7.310000000000000497e+00,1.369356918334960938e+01,2.833903022110462189e-02,2.621628809720277786e-03,-2.800682326778769493e-03
7.320000000000000284e+00,1.347607421875000000e+01,-2.897058054804801941e-02,3.914558794349431992e-03,-1.658112392760813236e-03
7.330000000000000071e+00,1.376415634155273438e+01,3.098864108324050903e-02,4.822828806936740875e-03,-4.024884547106921673e-04
