Wall time,Step,Value
1781731029.075447,57400000,75.20327758789062
1781731035.8620324,57500000,73.13056182861328
1781731042.726256,57600000,72.98526763916016
1781731050.0798123,57700000,75.82611083984375
1781731056.9807777,57800000,74.54195404052734
1781731063.8900044,57900000,74.95844268798828
1781731070.9493616,58000000,74.71697235107422
1781731079.006879,58100000,74.12416076660156
1781731088.8015594,58200000,75.92296600341797
1781731098.0521667,58300000,77.376953125
1781731106.5851338,58400000,77.6937484741211
1781731113.7492688,58500000,78.2296371459961
1781731120.1198475,58600000,77.84332275390625
1781731126.6521826,58700000,78.91338348388672
1781731133.074091,58800000,79.12098693847656
1781731140.2085137,58900000,79.2718734741211
1781731147.434053,59000000,80.06172180175781
1781731154.6239355,59100000,79.23934936523438
1781731161.8255913,59200000,78.75291442871094
1781731168.925645,59300000,79.73594665527344
1781731176.3753517,59400000,80.65538024902344
1781731183.6022341,59500000,79.5671157836914
1781731190.657467,59600000,78.1319808959961
1781731197.3992438,59700000,80.29756927490234
1781731204.0351644,59800000,79.64369201660156
1781731210.815646,59900000,80.0085678100586
1781731217.7261715,60000000,80.93159484863281
1781731224.6479502,60100000,80.12416076660156
1781731231.6844058,60200000,79.91262817382812
1781731238.6730063,60300000,79.10209655761719
1781731245.6903453,60400000,78.41452026367188
1781731252.7591743,60500000,78.24598693847656
1781731260.3036726,60600000,77.14422607421875
1781731267.1271846,60700000,78.06069946289062
1781731273.5727003,60800000,80.4848861694336
1781731280.2124257,60900000,76.7858657836914
1781731287.036034,61000000,80.24932098388672
1781731293.774328,61100000,79.79170989990234
1781731300.9049861,61200000,79.1812973022461
1781731307.859107,61300000,79.54967498779297
1781731314.8534143,61400000,79.6554946899414
1781731321.8573651,61500000,78.501708984375
1781731328.8664947,61600000,77.80015563964844
1781731335.8676643,61700000,79.46693420410156
1781731342.835314,61800000,80.55480194091797
1781731349.8898838,61900000,80.1201171875
1781731356.8545988,62000000,79.90147399902344
1781731363.7901607,62100000,80.37053680419922
1781731370.8838942,62200000,80.18038177490234
1781731377.945359,62300000,79.72319030761719
1781731385.017046,62400000,77.57262420654297
1781731391.7077386,62500000,76.48322296142578
1781731398.1016855,62600000,77.72378540039062
1781731404.7496543,62700000,73.99279022216797
1781731411.5618682,62800000,79.52142333984375
1781731418.6573243,62900000,78.38717651367188
1781731425.5586848,63000000,78.2867660522461
1781731432.6715028,63100000,78.96143341064453
1781731440.3948033,63200000,76.28713989257812
1781731449.302501,63300000,77.7028579711914
1781731458.373814,63400000,75.97344970703125
1781731466.83179,63500000,76.28738403320312
1781731473.4875803,63600000,75.09595489501953
1781731479.739034,63700000,76.28084564208984
1781731486.2490895,63800000,75.03524780273438
1781731492.9313872,63900000,75.41461944580078
1781731500.0537193,64000000,74.7324447631836
1781731507.3415532,64100000,78.51789093017578
1781731514.521708,64200000,77.65306091308594
1781731521.8379858,64300000,77.04603576660156
1781731529.1404986,64400000,78.24507141113281
1781731536.3093128,64500000,79.06609344482422
1781731543.2785046,64600000,80.12879943847656
1781731550.207953,64700000,80.23544311523438
1781731557.481811,64800000,80.39828491210938
1781731564.5327904,64900000,80.44601440429688
1781731571.6401036,65000000,76.86273193359375
1781731578.681574,65100000,79.21238708496094
1781731585.762628,65200000,79.06607818603516
1781731593.2205684,65300000,77.7186050415039
1781731600.4475236,65400000,78.50824737548828
1781731607.1823158,65500000,78.59663391113281
1781731613.8983502,65600000,75.66968536376953
1781731620.5322402,65700000,74.23950958251953
1781731627.7751737,65800000,74.87797546386719
1781731634.8761997,65900000,76.82215118408203
1781731641.9885113,66000000,75.1549072265625
1781731648.9976842,66100000,76.620849609375
1781731656.2060533,66200000,77.86964416503906
1781731663.1542804,66300000,77.9791259765625
1781731670.114365,66400000,75.49886322021484
1781731677.1372697,66500000,77.16791534423828
1781731684.1029117,66600000,77.29965209960938
1781731691.0772762,66700000,76.60796356201172
1781731697.5046391,66800000,76.2573013305664
1781731704.1629372,66900000,74.67879486083984
