time,px,py,pz,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,M1,M2,M3,M4,px_ref,py_ref,pz_ref,vx_ref,vy_ref,vz_ref
1.24,0.13413798809051514,0.07070786505937576,1.47612464427948,4.134387969970703,4.013592720031738,-0.23167479038238525,0.983871579170227,-0.06815290451049805,0.03701937198638916,0.16118736565113068,-0.4280233681201935,-3.013453722000122,0.02067513018846512,9130.2724609375,8884.9306640625,7492.21484375,6835.68798828125,0.24648800492286682,0.247329980134964,1.5,3.945624828338623,3.9863829612731934,0.0
1.25,0.17552760243415833,0.11097510904073715,1.4737153053283691,4.138962268829346,4.026724338531494,-0.24093827605247498,0.9841529130935669,-0.06781817227602005,0.021854672580957413,0.16237638890743256,-0.46133121848106384,-3.085601568222046,-0.013032063841819763,9305.7265625,9107.9677734375,7583.591796875,6977.62939453125,0.28585195541381836,0.2871706485748291,1.5,3.9266960620880127,3.9816317558288574,0.0
1.26,0.2169369012117386,0.1513741910457611,1.4712531566619873,4.140930652618408,4.039907932281494,-0.2462141066789627,0.9842245578765869,-0.0675763338804245,0.006291423458606005,0.16338910162448883,-0.4963752329349518,-3.1331586837768555,-0.047823112457990646,9469.1650390625,9320.6474609375,7728.63623046875,7165.74365234375,0.3250126242637634,0.3269602656364441,1.5,3.904975175857544,3.976172924041748,0.0
1.27,0.25833672285079956,0.19190557301044464,1.468780517578125,4.139980792999268,4.053138732910156,-0.24726474285125732,0.9840705990791321,-0.06745244562625885,-0.009547702968120575,0.1642073392868042,-0.5309668183326721,-3.156311273574829,-0.0827028900384903,9615.203125,9516.951171875,7924.896484375,7394.65576171875,0.3639421761035919,0.3666917383670807,1.5,3.8804774284362793,3.9700069427490234,0.0
1.28,0.2996944785118103,0.23257006704807281,1.4663442373275757,4.135776042938232,4.0664496421813965,-0.2436249852180481,0.9836826920509338,-0.06746095418930054,-0.025538431480526924,0.16481845080852509,-0.5626644492149353,-3.155935764312744,-0.11685650795698166,9759.259765625,9711.546875,8176.296875,7666.18408203125,0.40261298418045044,0.4063580334186554,1.5,3.8532204627990723,3.963135242462158,0.0
1.29,0.34097394347190857,0.27336883544921875,1.4639959335327148,4.127946376800537,4.079876899719238,-0.23482747375965118,0.9830598831176758,-0.06760398298501968,-0.041558388620615005,0.1652151346206665,-0.588949978351593,-3.133352279663086,-0.1496869921684265,9908.005859375,9910.3154296875,8472.423828125,7970.1162109375,0.44099748134613037,0.44595208764076233,1.5,3.823223829269409,3.955559015274048,0.0
1.3,0.38213494420051575,0.31430330872535706,1.461790919303894,4.116099834442139,4.093447208404541,-0.22050364315509796,0.9822081923484802,-0.06787070631980896,-0.0574895404279232,0.16539506614208221,-0.607454240322113,-3.09051775932312,-0.18073855340480804,10062.3056640625,10112.6845703125,8801.02734375,8294.9892578125,0.479068398475647,0.485466867685318,1.5,3.790508270263672,3.947279691696167,0.0
1.31,0.4231335520744324,0.35537490248680115,1.4597853422164917,4.099860668182373,4.107158184051514,-0.20055387914180756,0.9811411499977112,-0.06823771446943283,-0.07322178035974503,0.16536106169223785,-0.616737961769104,-3.029928684234619,-0.20949120819568634,10211.9833984375,10306.3583984375,9148.65234375,8629.83984375,0.5167986750602722,0.5248953700065613,1.5,3.7550976276397705,3.938298463821411,0.0
1.32,0.46392199397087097,0.3965851366519928,1.4580377340316772,4.078843116760254,4.1210246086120605,-0.17476540803909302,0.9798770546913147,-0.06867314875125885,-0.0886564776301384,0.16512152552604675,-0.6158269047737122,-2.953587293624878,-0.2357860654592514,10370.537109375,10505.0693359375,9507.697265625,8970.107421875,0.5541614294052124,0.5642305016517639,1.5,3.7170169353485107,3.928617238998413,0.0
1.33,0.5044487714767456,0.43793565034866333,1.4566075801849365,4.05267858505249,4.135051727294922,-0.1430114507675171,0.9784388542175293,-0.06913937628269196,-0.10370475053787231,0.16468863189220428,-0.6040765643119812,-2.863626480102539,-0.25948765873908997,10535.7470703125,10706.0986328125,9872.9296875,9311.8359375,0.5911301970481873,0.6034653782844543,1.5,3.676292896270752,3.9182376861572266,0.0
1.34,0.5446594953536987,0.4794277846813202,1.4555531740188599,4.021075248718262,4.149212837219238,-0.10544491559267044,0.9768534898757935,-0.06959453970193863,-0.11828853189945221,0.16407819092273712,-0.5811467170715332,-2.7632648944854736,-0.2803299129009247,10695.4326171875,10895.56640625,10236.3720703125,9646.861328125,0.6276785731315613,0.6425929665565491,1.5,3.6329548358917236,3.9071614742279053,0.0
1.35,0.5844983458518982,0.5210621953010559,1.4549270868301392,3.9838855266571045,4.163440704345703,-0.06261053681373596,0.9751487970352173,-0.06999322026968002,-0.132346048951149,0.16331037878990173,-0.5454688668251038,-2.656101942062378,-0.2980111539363861,10834.3154296875,11059.93359375,10584.04296875,9960.6474609375,0.663780689239502,0.6816062927246094,1.5,3.587033748626709,3.895390510559082,0.0
1.36,0.6239104866981506,0.5628382563591003,1.454770565032959,3.9412152767181396,4.177606582641602,-0.015653464943170547,0.9733531475067139,-0.07028020173311234,-0.14583265781402588,0.16241085529327393,-0.49438905715942383,-2.546483039855957,-0.3124660551548004,10936.171875,11184.0,10887.9853515625,10225.427734375,0.6994107365608215,0.7204984426498413,1.5,3.5385618209838867,3.882927179336548,0.0
